[4/20/23 05:51AM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 05:52AM] PROGRESSION_ZONES|3037,10280,0|Said: Hi	
[4/20/23 05:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 01:14PM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 01:14PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:14PM] Picked up gr.Item Coin, amount: 22000	
[4/20/23 01:14PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:15PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:16PM] Picked up gr.Item Coin, amount: 55000	
[4/20/23 01:16PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:16PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:17PM] Picked up gr.Item Coin, amount: 22000	
[4/20/23 01:17PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:17PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:17PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:17PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:17PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:17PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:18PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:18PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:18PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:18PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 01:18PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:19PM] GLOBAL_BOSS|2139,5015,8|Said: Hi	
[4/20/23 01:19PM] GLOBAL_BOSS|2139,5015,8|Said: :d	
[4/20/23 01:20PM] Picked up gr.Item Coin, amount: 1733406	
[4/20/23 01:20PM] Picked up gr.Item Lava bones, amount: 25	
[4/20/23 01:22PM] (CC) Help. Said: Elite bow is good?	
[4/20/23 01:23PM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 01:25PM] Player bought 15645 x 1 from Xio's pos shop for 19000 Billions	
[4/20/23 01:26PM] (CC) Help. Said: Mage use shield?	
[4/20/23 01:26PM] (CC) Help. Said: A	
[4/20/23 01:26PM] (CC) Help. Said: How i buy 1 shield	
[4/20/23 01:27PM] (CC) Help. Said: I not have shield	
[4/20/23 01:27PM] (CC) Help. Said: :c	
[4/20/23 01:27PM] Player bought 23027 x 1 from Esso's pos shop for 2500 Billions	
[4/20/23 01:28PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:28PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:28PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:29PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:29PM] Picked up gr.Item Coin, amount: 22000	
[4/20/23 01:29PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:29PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:29PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:29PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:29PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 01:29PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:29PM] Picked up gr.Item Coin, amount: 22000	
[4/20/23 01:29PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:29PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:30PM] VBOSS|2980,2773,0|Said: Googogogogoggogooooooooooooooooooooogog	
[4/20/23 01:30PM] VBOSS|2980,2773,0|Said: Goooooooooooo	
[4/20/23 01:31PM] VBOSS|2980,2773,0|Said: Plsss 1 sword good	
[4/20/23 01:31PM] VBOSS|2980,2773,0|Said: :c	
[4/20/23 01:31PM] VBOSS|2980,2773,0|Said: Pls1 sword	
[4/20/23 01:31PM] VBOSS|2980,2773,0|Said: Zzzzzz	
[4/20/23 01:31PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/20/23 01:32PM] Picked up gr.Item Vote scroll, amount: 3	
[4/20/23 01:32PM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 01:32PM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 01:34PM] (CC) Help. Said: Sell vote scroll 20k	
[4/20/23 01:35PM] (CC) Help. Said: Sell vote scroll 20k ea	
[4/20/23 01:36PM] Player sold 23020 x 3 to Dogdonny for 60000 Billions in their pos shop	
[4/20/23 01:36PM] Played claimed 60K Billions from pos	
[4/20/23 01:37PM] Player bought 15647 x 1 from Tellur's pos shop for 20000 Billions	
[4/20/23 01:37PM] Player bought 15646 x 1 from Cameron's pos shop for 35000 Billions	
[4/20/23 01:39PM] (CC) Help. Said: Sell dr potion godly 350k	
[4/20/23 01:39PM] (CC) Help. Said: Sell exp poiton divine 350k	
[4/20/23 01:40PM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 01:41PM] Player sold 3086 x 1 to Im A Potato for 350000 Billions in their pos shop	
[4/20/23 01:41PM] (CC) Help. Said: Sell dr poiton godly 350k and exp divine	
[4/20/23 01:41PM] (CC) Help. Said: Sold bro	
[4/20/23 01:41PM] (CC) Help. Said: F	
[4/20/23 01:41PM] Played claimed 350K Billions from pos	
[4/20/23 01:44PM] Player bought 23118 x 1 from Weed's pos shop for 20000 Billions	
[4/20/23 01:44PM] (CC) Help. Said: Infinite healing poiton is good?	
[4/20/23 01:44PM] (CC) Help. Said: Ovl?	
[4/20/23 01:45PM] (CC) Help. Said: Blood vitur is good? to start	
[4/20/23 01:45PM] (CC) Help. Said: Sad	
[4/20/23 01:45PM] (CC) Help. Said: No have 500k billion	
[4/20/23 01:45PM] (CC) Help. Said: To buy	
[4/20/23 01:45PM] (CC) Help. Said: :c	
[4/20/23 01:46PM] (CC) Help. Said: Blood vitur cost 500k	
[4/20/23 01:46PM] (CC) Help. Said: Saddd	
[4/20/23 01:46PM] (CC) Help. Said: :c	
[4/20/23 01:46PM] (CC) Help. Said: I have solar	
[4/20/23 01:46PM] (CC) Help. Said: I need melee set	
[4/20/23 01:46PM] (CC) Help. Said: What is melee set good to start?	
[4/20/23 01:47PM] (CC) Help. Said: 100k ea	
[4/20/23 01:47PM] (CC) Help. Said: Xd	
[4/20/23 01:47PM] (CC) Help. Said: Very sad	
[4/20/23 01:47PM] (CC) Help. Said: Sell exp poiton divine 350k 	
[4/20/23 01:47PM] (CC) Help. Said: Gogo	
[4/20/23 01:47PM] (CC) Help. Said: What is good zone to farm money fast	
[4/20/23 01:47PM] (CC) Help. Said: 600k' hr	
[4/20/23 01:48PM] (CC) Help. Said: Hard task	
[4/20/23 01:48PM] (CC) Help. Said: Is good to money'	
[4/20/23 01:48PM] (CC) Help. Said: I have 335k biliion	
[4/20/23 01:49PM] (CC) Help. Said: Need 500k to blood vitur	
[4/20/23 01:49PM] (CC) Help. Said: Sell exp potion divine 350k	
[4/20/23 01:50PM] (CC) Help. Said: Who lends me 200k	
[4/20/23 01:51PM] GLOBAL_BOSS|2139,5018,8|Said: Gl	
[4/20/23 01:51PM] GLOBAL_BOSS|2139,5018,8|Said: All	
[4/20/23 01:51PM] Picked up gr.Item Coin, amount: 2469743	
[4/20/23 01:51PM] Picked up gr.Item Lava bones, amount: 25	
[4/20/23 01:51PM] (CC) Help. Said: Who lends me 200k	
[4/20/23 01:51PM] GLOBAL_BOSS|2136,5018,8|Said: Who lends me 200k pls	
[4/20/23 01:52PM] GLOBAL_BOSS|2138,5015,8|Said: A	
[4/20/23 01:56PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:56PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:56PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:56PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:56PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:56PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 01:56PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:57PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:57PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:57PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:57PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:57PM] Picked up gr.Item Coin, amount: 33000	
[4/20/23 01:57PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:57PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:57PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:58PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:58PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:58PM] Picked up gr.Item Coin, amount: 22000	
[4/20/23 01:58PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:58PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:58PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:59PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:59PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 01:59PM] Picked up gr.Item Coin, amount: 11000	
[4/20/23 02:00PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:01PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:02PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:02PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:03PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:04PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:05PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:05PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:05PM] Player dropping item: Vial, amount: 1	
[4/20/23 02:06PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:06PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:07PM] (CC) Help. Said: Sell overload potion infinite t1 300k	
[4/20/23 02:07PM] (CC) Help. Said: Sell infinite overload potion t1 300k pme	
[4/20/23 02:07PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:07PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:08PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:08PM] (CC) Help. Said: Who lends me 200k	
[4/20/23 02:09PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:09PM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 02:09PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:10PM] (CC) Help. Said: Who lends me 200k	
[4/20/23 02:11PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:11PM] (CC) Help. Said: Who lends me 200k pls	
[4/20/23 02:12PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:13PM] (CC) Help. Said: Who lends me 200k pls	
[4/20/23 02:13PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:14PM] (CC) Help. Said: Who lends me 200k pls	
[4/20/23 02:14PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:14PM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 02:14PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:14PM] (CC) Help. Said: Who lends me 200k plss	
[4/20/23 02:15PM] (CC) Help. Said: Ye jroc	
[4/20/23 02:15PM] (CC) Help. Said: For this vitur blood	
[4/20/23 02:15PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:16PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:16PM] (CC) Help. Said: ;_;	
[4/20/23 02:18PM] (CC) Help. Said: Who lends me 200k pls	
[4/20/23 02:18PM] (CC) Help. Said: Sorry;/	
[4/20/23 02:19PM] (CC) Help. Said: Farming 200k is not easy for me maybe for you	
[4/20/23 02:20PM] (CC) Help. Said: Yes i want bro xd	
[4/20/23 02:21PM] GLOBAL_BOSS|2137,5016,12|Said: Gogo demon boww	
[4/20/23 02:21PM] (CC) Help. Said: How do i see how much is left for vote boss	
[4/20/23 02:21PM] (CC) Help. Said: ?	
[4/20/23 02:21PM] GLOBAL_BOSS|2137,5016,12|Said: Gl all	
[4/20/23 02:22PM] Picked up gr.Item Coin, amount: 2491831	
[4/20/23 02:22PM] Picked up gr.Item Lava bones, amount: 40	
[4/20/23 02:22PM] Receiving item from trade with Entropy Id: 12610, amount: 1	
[4/20/23 02:22PM] GLOBAL_BOSS|2137,5013,12|Said: Ty	
[4/20/23 02:22PM] GLOBAL_BOSS|2137,5013,12|Said: :o	
[4/20/23 02:23PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:24PM] (CC) Help. Said: Sell overload potion infinite t1 250k	
[4/20/23 02:24PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:25PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:25PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:26PM] (CC) Help. Said: What boss drop blood vitur	
[4/20/23 02:26PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:26PM] Player dropping item: Vial, amount: 1	
[4/20/23 02:27PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:28PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:28PM] Picked up gr.Item Coin, amount: 29000	
[4/20/23 02:29PM] (CC) Help. Said: Sell exp potion divine 350k	
[4/20/23 02:29PM] (CC) Help. Said: Sell overload potion t1 inifnite 250k	
[4/20/23 02:31PM] DEFAULT|2212,3768,0|Said: Who lends me 200k pls	
[4/20/23 02:33PM] (CC) Help. Said: What boss droped blood scythe?	
[4/20/23 02:34PM] (CC) Help. Said: I need	
[4/20/23 02:35PM] DEFAULT|2224,3749,0|Said: Where	
[4/20/23 02:35PM] DEFAULT|2224,3749,0|Said: Zshana	
[4/20/23 02:35PM] DEFAULT|2224,3747,0|Said: Trade zshana	
[4/20/23 02:35PM] Receiving item from trade with Zshana Id: 15646, amount: 1	
[4/20/23 02:35PM] DEFAULT|2224,3747,0|Said: Ty:d	
[4/20/23 02:36PM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 02:37PM] DEFAULT|2215,3765,0|Said: Who lends me 200k pls	
[4/20/23 02:38PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:39PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:39PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:39PM] (CC) Help. Said: Ty droprate	
[4/20/23 02:40PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:40PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:41PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:42PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:43PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:43PM] (CC) Help. Said: 100k-50k bro sola rparts	
[4/20/23 02:43PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:44PM] (CC) Help. Said: 40k-30	
[4/20/23 02:44PM] TRAININZONEMULTI|2530,2541,72|Said: K	
[4/20/23 02:44PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:45PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:46PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:46PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:46PM] (CC) Help. Said: 5	
[4/20/23 02:46PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:47PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:47PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:48PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:48PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:49PM] (CC) Help. Said: 2	
[4/20/23 02:49PM] (CC) Help. Said: 2	
[4/20/23 02:49PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:50PM] Picked up gr.Item Coin, amount: 4493120	
[4/20/23 02:50PM] Picked up gr.Item Lava bones, amount: 25	
[4/20/23 02:52PM] VBOSS|2976,2774,0|Said: 1	
[4/20/23 02:52PM] VBOSS|2976,2774,0|Said: 1	
[4/20/23 02:52PM] VBOSS|2976,2774,0|Said: 1	
[4/20/23 02:52PM] VBOSS|2976,2774,0|Said: 1	
[4/20/23 02:52PM] VBOSS|2976,2774,0|Said: Yeeee	
[4/20/23 02:52PM] VBOSS|2976,2774,0|Said: Gl all	
[4/20/23 02:52PM] VBOSS|2976,2774,0|Said: Go rare all	
[4/20/23 02:52PM] VBOSS|2976,2774,0|Said: :d	
[4/20/23 02:53PM] VBOSS|2974,2773,0|Said: Where my dropp?	
[4/20/23 02:53PM] VBOSS|2974,2773,0|Said: :s	
[4/20/23 02:53PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/20/23 02:53PM] Picked up gr.Item Vote scroll, amount: 3	
[4/20/23 02:53PM] VBOSS|2975,2776,0|Said: What slayer?	
[4/20/23 02:53PM] VBOSS|2975,2776,0|Said: Oky	
[4/20/23 02:54PM] (CC) Help. Said: How much cost scroll 1$ ea	
[4/20/23 02:55PM] (CC) Help. Said: How much cost 1$ scroll	
[4/20/23 02:55PM] (CC) Help. Said: Sell scroll 1$ 45k ea	
[4/20/23 02:55PM] Player sold 10946 x 5 to Shaxx for 225000 Billions in their pos shop	
[4/20/23 02:55PM] (CC) Help. Said: Sell vote scroll 35k 	
[4/20/23 02:55PM] Player sold 23020 x 3 to Shaxx for 105000 Billions in their pos shop	
[4/20/23 02:55PM] Played claimed 330K Billions from pos	
[4/20/23 02:56PM] Player bought 8136 x 1 from Dwightshrute's pos shop for 500000 Billions	
[4/20/23 02:57PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:57PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:58PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:58PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:59PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 02:59PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:00PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:01PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:02PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:02PM] (CC) Help. Said: What boots and ring and amulet and gloves is good in start?	
[4/20/23 03:02PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:16PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:16PM] (CC) Help. Said: Where i upgrade my vitur:v	
[4/20/23 03:16PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:16PM] (CC) Help. Said: What item needed	
[4/20/23 03:17PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:17PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:17PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:18PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:19PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:19PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:20PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:21PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:22PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:22PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:23PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:24PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:24PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:25PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:25PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:26PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:27PM] Picked up gr.Item Coin, amount: 58000	
[4/20/23 03:29PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:29PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:30PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:30PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:30PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:30PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:30PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:30PM] Picked up gr.Item Coin, amount: 80000	
[4/20/23 03:30PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:30PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:30PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 03:30PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:31PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:31PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:31PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:31PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:31PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:31PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 03:31PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:31PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:31PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:31PM] Player dropping item: Vial, amount: 1	
[4/20/23 03:31PM] Player dropping item: Vial, amount: 1	
[4/20/23 03:31PM] Player dropping item: Vial, amount: 1	
[4/20/23 03:31PM] Player dropping item: Vial, amount: 1	
[4/20/23 03:31PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:31PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:31PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:32PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:32PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:32PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:32PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 03:32PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:32PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:32PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:32PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:32PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:32PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:32PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:32PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:33PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:33PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:33PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:33PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:33PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:33PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:33PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:34PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:34PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:34PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:34PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:34PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:34PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:34PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:34PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:34PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:35PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:35PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:35PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:35PM] Picked up gr.Item Coin, amount: 80000	
[4/20/23 03:35PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:35PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:35PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:36PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:36PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:36PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:36PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:36PM] (CC) Help. Said: Blood vitur atk in area?	
[4/20/23 03:36PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:36PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:36PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:36PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:36PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:36PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:37PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:37PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:37PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:37PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:37PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:37PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:37PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:37PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:37PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:37PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:38PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:38PM] Picked up gr.Item Coin, amount: 80000	
[4/20/23 03:38PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:38PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:38PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:38PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:38PM] Picked up gr.Item Coin, amount: 40000	
[4/20/23 03:39PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:39PM] (CC) Help. Said: What weapon atk in area?	
[4/20/23 03:39PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:39PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:39PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:39PM] Picked up gr.Item Coin, amount: 60000	
[4/20/23 03:40PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:40PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:40PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:40PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:40PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:40PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:40PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:40PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:40PM] Picked up gr.Item Coin, amount: 30000	
[4/20/23 03:41PM] Picked up gr.Item Coin, amount: 60000	
[4/20/23 03:41PM] Picked up gr.Item Coin, amount: 30000	
