[4/15/23 06:45AM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/15/23 07:09AM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/15/23 07:11AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:18PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:21PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:21PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 01:21PM] Picked up gr.Item Coin, amount: 6000	
[4/17/23 01:22PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:24PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:24PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:24PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:25PM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 01:25PM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 01:25PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:26PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:26PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:26PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:26PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:26PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:27PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:27PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:27PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:28PM] Picked up gr.Item Lava bones, amount: 7	
[4/17/23 01:28PM] Picked up gr.Item Coin, amount: 6000	
[4/17/23 01:28PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:28PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:28PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:28PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 01:29PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:29PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:29PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:29PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:29PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:29PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:29PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:29PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:30PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:30PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:30PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 04:03PM] Picked up gr.Item Coin, amount: 1989079	
[4/17/23 04:03PM] Picked up gr.Item Lava bones, amount: 25	
[4/17/23 04:34PM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 04:49PM] Player dropping item: Starter Defender, amount: 1	
[4/17/23 04:49PM] Player dropping item: Starter Cannon, amount: 1	
[4/17/23 04:49PM] Player dropping item: Starter Helm, amount: 1	
[4/17/23 04:49PM] Player dropping item: Starter Body, amount: 1	
[4/17/23 04:49PM] Player dropping item: Starter Legs, amount: 1	
[4/17/23 04:49PM] Player dropping item: Starter Boots, amount: 1	
[4/17/23 04:49PM] Player dropping item: Starter Gloves, amount: 1	
[4/17/23 04:49PM] Player dropping item: Starter Cape, amount: 1	
[4/17/23 05:44PM] Player dropping item: Imperial Minigun, amount: 1	
[4/17/23 06:05PM] (CC) Help. Said: Does the gold slayer helm do anything special?	
[4/17/23 06:34PM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 06:34PM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 06:57PM] (CC) Help. Said: Whats the difference between the t1, t2, and t3 potions?	
[4/17/23 07:34PM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 08:14PM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/17/23 08:16PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 04:44AM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/18/23 06:28AM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 06:30AM] (CC) Help. Said: Can upgrades fail	
[4/18/23 06:30AM] (CC) Help. Said: Ok that makes me happy	
[4/18/23 06:59AM] (CC) Help. Said: If you upgrade an item that has a perk does it retain that perk?	
[4/18/23 07:42AM] (CC) Help. Said: Counter afk.autoclicker	
[4/18/23 07:43AM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 08:43AM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 09:14AM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 12:21PM] Cidx received x1 Antique Helm from Avalon!	
[4/18/23 12:42PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 02:26PM] (CC) Help. Said: Do custom amount	
[4/18/23 02:51PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 05:27PM] (CC) Help. Said: Can you transfer a perk to an item that already has a perk?	
[4/18/23 05:29PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 05:30PM] (CC) Help. Said: Got a collector ring.. to bad cant wear it	
[4/18/23 05:30PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 05:32PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 05:34PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 05:39PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 06:13PM] Receiving item from trade with Redx12 Id: 21047, amount: 1	
[4/18/23 06:13PM] Receiving item from trade with Redx12 Id: 21029, amount: 1	
[4/18/23 06:14PM] Receiving item from trade with Redx12 Id: 15818, amount: 1	
[4/18/23 06:20PM] Receiving item from trade with Redx12 Id: 17596, amount: 1	
[4/18/23 06:20PM] Receiving item from trade with Redx12 Id: 15888, amount: 1	
[4/18/23 06:32PM] Receiving item from trade with Redx12 Id: 22125, amount: 1	
[4/18/23 06:35PM] Cidx received x1 Antique Staff from Eragon!	
[4/18/23 06:43PM] Receiving item from trade with Redx12 Id: 10887, amount: 1	
[4/18/23 06:43PM] Receiving item from trade with Redx12 Id: 14050, amount: 1	
[4/18/23 06:44PM] Receiving item from trade with Redx12 Id: 11181, amount: 1	
[4/18/23 06:44PM] Receiving item from trade with Redx12 Id: 1485, amount: 1	
[4/18/23 06:46PM] Receiving item from trade with Redx12 Id: 23049, amount: 1	
[4/18/23 06:47PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 06:47PM] Receiving item from trade with Redx12 Id: 23093, amount: 1	
[4/19/23 06:47AM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/19/23 07:09AM] Cidx received x1 Antique Bow from Eragon!	
[4/19/23 07:23AM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 07:43AM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/19/23 07:44AM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/19/23 08:15AM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/19/23 08:20AM] Receiving item from trade with Redx12 Id: 14186, amount: 1	
[4/19/23 08:45AM] Receiving item from trade with Redx12 Id: 23123, amount: 1	
[4/19/23 08:45AM] Receiving item from trade with Redx12 Id: 15818, amount: 1	
[4/19/23 08:45AM] Receiving item from trade with Redx12 Id: 22135, amount: 1	
[4/19/23 08:47AM] Receiving item from trade with Redx12 Id: 23081, amount: 1	
[4/19/23 08:51AM] Cidx received x1 Anchor (Special) from Luffy!	
[4/19/23 08:58AM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 09:29AM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/19/23 09:30AM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/19/23 09:36AM] Receiving item from trade with Redx12 Id: 14180, amount: 1	
[4/19/23 09:53AM] Receiving item from trade with Redx12 Id: 19489, amount: 1	
[4/19/23 09:59AM] (CC) Help. Said: Why so mad, happy?	
[4/19/23 02:29PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 03:18PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 04:12PM] DEFAULT|2606,2567,12|Said: >>veigar	
[4/19/23 04:39PM] Has just redeemed a $10 Bond successfully!	
[4/19/23 04:51PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 06:37PM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/19/23 06:46PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 07:16PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 07:20PM] Has just redeemed a $25 Bond successfully!	
[4/19/23 07:20PM] Has just redeemed a $25 Bond successfully!	
[4/19/23 07:20PM] Has just redeemed a $25 Bond successfully!	
[4/19/23 07:20PM] Has just redeemed a $25 Bond successfully!	
[4/19/23 07:20PM] Has just redeemed a $25 Bond successfully!	
[4/20/23 05:39AM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/20/23 06:00AM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 06:24AM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 06:28AM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 06:36AM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 09:36AM] Login. ip: 216.218.112.168, mac: K2003N003141120210422114824.000000-300, uuid: 00-D8-61-E3-4F-32	
[4/20/23 10:34AM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 10:51AM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 10:56AM] Has just redeemed a $1 Scroll successfully!	
