[4/15/23 04:56PM] Received item from Like My Peep. Name: Lava bones. Id: 2023, amount: 1000	
[4/23/23 05:43AM] Gave item to Mayumi. Name: Dragonite Pet. Id: 19483, amount: 1	
[4/23/23 05:43AM] Gave item to Mayumi. Name: Gladiator Cape. Id: 15100, amount: 1	
[4/23/23 05:43AM] Gave item to Mayumi. Name: Collector necklace. Id: 19886, amount: 1	
[4/23/23 05:43AM] Gave item to Mayumi. Name: Lava bones. Id: 2023, amount: 17745	
[4/23/23 05:43AM] Gave item to Mayumi. Name: Tarn token. Id: 10835, amount: 887094	
[4/23/23 05:50AM] Gave item to Kabal. Name: $1 Scroll. Id: 10946, amount: 40	
[4/23/23 06:18AM] Gave item to Mayumi. Name: Demon Bow. Id: 22134, amount: 1	
[4/23/23 06:42AM] Gave item to Kabal. Name: Saiyan God Hair. Id: 22132, amount: 1	
[4/23/23 07:27AM] Gave item to King Potter. Name: $10 Bond. Id: 23057, amount: 1	
[4/23/23 07:27AM] Gave item to King Potter. Name: Varth Helm. Id: 22145, amount: 1	
[4/23/23 07:27AM] Gave item to King Potter. Name: Lili Body. Id: 22137, amount: 1	
[4/23/23 07:27AM] Gave item to King Potter. Name: Varth Legs. Id: 22147, amount: 1	
[4/23/23 07:27AM] Gave item to King Potter. Name: Lili Staff. Id: 22143, amount: 1	
[4/23/23 07:27AM] Gave item to King Potter. Name: Varth Teddy. Id: 22151, amount: 1	
[4/23/23 07:34AM] Gave item to King Potter. Name: Collector necklace. Id: 19886, amount: 1	
[4/23/23 07:54AM] Gave item to Xtc. Name: Tarn token. Id: 10835, amount: 9000000	
[4/23/23 07:54AM] Received item from Xtc. Name: $25 Bond. Id: 23058, amount: 1	
[4/23/23 07:54AM] Received item from Xtc. Name: $1 Scroll. Id: 10946, amount: 125	
[4/23/23 07:55AM] Gave item to Fiddle Stix. Name: Coin. Id: 995, amount: 126080877	
[4/23/23 07:55AM] Received item from Fiddle Stix. Name: $1 Scroll. Id: 10946, amount: 2	
[4/23/23 08:14AM] Gave item to King Potter. Name: Lava bones. Id: 2023, amount: 6115	
[4/23/23 09:48AM] Gave item to Like My Peep. Name: Black Goku Boots. Id: 14444, amount: 1	
[4/23/23 10:52AM] Received item from Like My Peep. Name: Black Goku Boots. Id: 14444, amount: 1	
[4/23/23 11:28AM] Gave item to Tew. Name: Tarn token. Id: 10835, amount: 1613222	
[4/23/23 11:28AM] Gave item to Tew. Name: Coin. Id: 995, amount: 25600929	
[4/23/23 11:28AM] Received item from Tew. Name: $1 Scroll. Id: 10946, amount: 21	
[4/23/23 11:50AM] Gave item to Princespeach. Name: Prosperous prayer scroll. Id: 23170, amount: 1	
[4/23/23 11:50AM] Received item from Princespeach. Name: Tarn token. Id: 10835, amount: 5000382	
[4/23/23 12:22PM] Gave item to Nobledefeat. Name: Black Goku Boots. Id: 14444, amount: 1	
[4/23/23 12:22PM] Received item from Nobledefeat. Name: Tarn token. Id: 10835, amount: 20741714	
[4/23/23 12:56PM] Gave item to Author. Name: Tarn token. Id: 10835, amount: 26320000	
[4/23/23 12:56PM] Received item from Author. Name: $1 Scroll. Id: 10946, amount: 169	
[4/23/23 12:56PM] Received item from Author. Name: $25 Bond. Id: 23058, amount: 6	
[4/23/23 12:56PM] Received item from Author. Name: $10 Bond. Id: 23057, amount: 1	
[4/23/23 01:49PM] Gave item to Zshana. Name: $1 Scroll. Id: 10946, amount: 100	
[4/23/23 01:49PM] Received item from Zshana. Name: Yasuda Wings. Id: 3470, amount: 1	
[4/23/23 01:53PM] Gave item to Zshana. Name: $1 Scroll. Id: 10946, amount: 147	
[4/23/23 01:53PM] Received item from Zshana. Name: Tarn token. Id: 10835, amount: 15515892	
[4/23/23 04:29PM] Gave item to Like My Peep. Name: Tarn token. Id: 10835, amount: 8000000	
[4/23/23 04:29PM] Received item from Like My Peep. Name: $100 Bond. Id: 23059, amount: 1	
[4/23/23 05:47PM] Gave item to Railtech. Name: Black Goku Boots. Id: 14444, amount: 1	
[4/23/23 05:47PM] Received item from Railtech. Name: Tarn token. Id: 10835, amount: 1859256	
[4/23/23 05:47PM] Received item from Railtech. Name: $25 Bond. Id: 23058, amount: 1	
[4/23/23 06:19PM] Gave item to Boms. Name: Deathbringer bow. Id: 12843, amount: 1	
[4/23/23 06:19PM] Received item from Boms. Name: Tarn token. Id: 10835, amount: 12154391	
[4/23/23 06:37PM] Gave item to Zshana. Name: Gracious Box. Id: 15002, amount: 1	
[4/23/23 06:37PM] Received item from Zshana. Name: Tarn token. Id: 10835, amount: 3938222	
[4/23/23 06:37PM] Received item from Zshana. Name: Tarn token. Id: 10835, amount: 14000000	
[4/23/23 06:57PM] Gave item to Mana. Name: Soldier Lance. Id: 5730, amount: 1	
[4/23/23 06:57PM] Received item from Mana. Name: Tarn token. Id: 10835, amount: 7000635	
[4/23/23 07:56PM] Gave item to Bulba. Name: Deathbringer bow. Id: 12843, amount: 1	
[4/23/23 07:56PM] Gave item to Bulba. Name: Tarn token. Id: 10835, amount: 5000000	
[4/23/23 07:56PM] Received item from Bulba. Name: Solar Staff. Id: 22135, amount: 1	
[4/23/23 08:29PM] Gave item to Suh. Name: Solar Staff. Id: 22135, amount: 1	
[4/23/23 08:29PM] Gave item to Suh. Name: $25 Bond. Id: 23058, amount: 1	
[4/23/23 08:29PM] Gave item to Suh. Name: $100 Bond. Id: 23059, amount: 1	
[4/23/23 08:32PM] Received item from Suh. Name: Solar Staff. Id: 22135, amount: 1	
[4/23/23 08:32PM] Gave item to Zshana. Name: Solar Staff. Id: 22135, amount: 1	
[4/23/23 08:32PM] Received item from Zshana. Name: Fazula Staff. Id: 4071, amount: 1	
[4/23/23 08:33PM] Gave item to Suh. Name: Fazula Staff. Id: 4071, amount: 1	
[4/23/23 08:40PM] Gave item to Boms. Name: $100 Bond. Id: 23059, amount: 1	
[4/23/23 08:40PM] Received item from Boms. Name: Deathbringer bow. Id: 12843, amount: 1	
[4/24/23 02:09AM] Gave item to Just Kirbs. Name: Tarn token. Id: 10835, amount: 3500000	
[4/24/23 02:25AM] Gave item to Just Kirbs. Name: Drop rate scroll. Id: 23174, amount: 1	
[4/24/23 03:52AM] Gave item to Niels. Name: Black Goku Head. Id: 14440, amount: 1	
[4/24/23 03:52AM] Gave item to Niels. Name: Black Goku Body. Id: 14446, amount: 1	
[4/24/23 03:52AM] Gave item to Niels. Name: Black Goku Legs. Id: 14438, amount: 1	
[4/24/23 03:52AM] Gave item to Niels. Name: Deathbringer bow. Id: 12843, amount: 1	
[4/24/23 03:52AM] Gave item to Niels. Name: $100 Bond. Id: 23059, amount: 2	
[4/24/23 03:52AM] Received item from Niels. Name: Owner's Legs. Id: 22234, amount: 1	
[4/24/23 04:17AM] Gave item to Xtc. Name: Fazula Pet. Id: 4073, amount: 1	
[4/24/23 04:17AM] Received item from Xtc. Name: Tarn token. Id: 10835, amount: 8000000	
[4/24/23 07:59AM] Gave item to Xcrystalx. Name: Fazula Boots. Id: 4069, amount: 1	
[4/24/23 07:59AM] Gave item to Xcrystalx. Name: Fazula Gloves. Id: 4070, amount: 1	
[4/24/23 07:59AM] Received item from Xcrystalx. Name: Tarn token. Id: 10835, amount: 7000000	
[4/24/23 08:28AM] Gave item to Dwightshrute. Name: Fazula Boots. Id: 4069, amount: 1	
[4/24/23 08:28AM] Gave item to Dwightshrute. Name: Fazula Legs. Id: 4068, amount: 1	
[4/24/23 08:28AM] Gave item to Dwightshrute. Name: Fazula Pet. Id: 4073, amount: 1	
[4/24/23 08:28AM] Received item from Dwightshrute. Name: Tarn token. Id: 10835, amount: 6000000	
[4/24/23 08:57AM] Gave item to Princespeach. Name: Fazula Book. Id: 4072, amount: 1	
[4/24/23 12:15PM] Gave item to Rhiannon. Name: Fazula Boots. Id: 4069, amount: 1	
[4/24/23 12:15PM] Received item from Rhiannon. Name: Vote scroll. Id: 23020, amount: 10	
[4/24/23 12:15PM] Received item from Rhiannon. Name: Tarn token. Id: 10835, amount: 3510569	
[4/24/23 01:19PM] Gave item to Nobledefeat. Name: Owner's Legs. Id: 22234, amount: 1	
[4/24/23 01:19PM] Received item from Nobledefeat. Name: Tarn token. Id: 10835, amount: 50133511	
[4/24/23 01:20PM] Received item from Nobledefeat. Name: $10 Bond. Id: 23057, amount: 1	
[4/24/23 01:20PM] Received item from Nobledefeat. Name: $25 Bond. Id: 23058, amount: 1	
[4/24/23 01:20PM] Received item from Nobledefeat. Name: $1 Scroll. Id: 10946, amount: 42	
[4/24/23 01:45PM] Gave item to Inherited. Name: Solar Staff. Id: 22135, amount: 1	
[4/24/23 01:45PM] Received item from Inherited. Name: Tarn token. Id: 10835, amount: 17500000	
[4/24/23 02:20PM] Gave item to Xcrystalx. Name: Tarn token. Id: 10835, amount: 74529292	
[4/24/23 02:20PM] Gave item to Xcrystalx. Name: Coin. Id: 995, amount: 919265548	
