[4/16/23 12:15AM] Player picked up item: Coin, id: 995, amount: 100, owner: Vetarn	
[4/17/23 09:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 09:59AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Vetarn	
[4/17/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 10:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 10:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 10:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 10:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 10:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 10:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 10:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:56AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:56AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:56AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 05:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 05:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 06:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 06:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 06:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/18/23 06:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/18/23 06:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/18/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
