[4/21/23 12:34PM] Player picked up item: Coin, id: 995, amount: 100, owner: Hellotittie	
[4/22/23 10:53AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:54AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 10:55AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 10:55AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:55AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:55AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Hellotittie	
[4/22/23 10:55AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 10:55AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 10:55AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 10:56AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 10:56AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:56AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 10:56AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 10:56AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:56AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:56AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 10:57AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:57AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 10:57AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 10:57AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:57AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 10:57AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 10:57AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 10:57AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Hellotittie	
[4/22/23 10:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Hellotittie	
[4/22/23 10:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Hellotittie	
[4/22/23 10:58AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hellotittie	
[4/22/23 10:58AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 10:58AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 10:58AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 10:58AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 10:58AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 10:59AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 10:59AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 11:00AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 11:00AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 11:00AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 11:00AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 11:00AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 11:01AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 11:01AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 11:01AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Hellotittie	
[4/22/23 11:01AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 11:01AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 11:01AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 11:01AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 11:01AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 11:02AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 11:02AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Hellotittie	
[4/22/23 11:02AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 11:02AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 11:02AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Hellotittie	
[4/22/23 11:02AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 11:02AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 11:04AM] Player picked up item: Coin, id: 995, amount: 1946772, owner: Hellotittie	
[4/22/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hellotittie	
[4/22/23 11:07AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Hellotittie	
[4/22/23 11:07AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hellotittie	
[4/22/23 11:15AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 11:15AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 11:16AM] Player picked up item: Coin, id: 995, amount: 140000, owner: Hellotittie	
[4/22/23 11:18AM] Player picked up item: Coin, id: 995, amount: 168000, owner: Hellotittie	
[4/22/23 11:19AM] Player picked up item: Coin, id: 995, amount: 168000, owner: Hellotittie	
[4/22/23 11:20AM] Player picked up item: Coin, id: 995, amount: 140000, owner: Hellotittie	
[4/22/23 11:22AM] Player picked up item: Coin, id: 995, amount: 196000, owner: Hellotittie	
[4/22/23 11:23AM] Player picked up item: Coin, id: 995, amount: 224000, owner: Hellotittie	
[4/22/23 11:26AM] Player picked up item: Coin, id: 995, amount: 84000, owner: Hellotittie	
[4/22/23 11:27AM] Player picked up item: Coin, id: 995, amount: 84000, owner: Hellotittie	
[4/22/23 11:27AM] Player picked up item: Coin, id: 995, amount: 84000, owner: Hellotittie	
[4/22/23 11:29AM] Player picked up item: Coin, id: 995, amount: 140000, owner: Hellotittie	
[4/22/23 11:29AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 11:30AM] Player picked up item: Coin, id: 995, amount: 140000, owner: Hellotittie	
[4/22/23 11:31AM] Player picked up item: Coin, id: 995, amount: 112000, owner: Hellotittie	
[4/22/23 11:31AM] Player picked up item: Coin, id: 995, amount: 84000, owner: Hellotittie	
[4/22/23 11:33AM] Player picked up item: Coin, id: 995, amount: 1639113, owner: Hellotittie	
[4/22/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Hellotittie	
[4/22/23 11:34AM] Player picked up item: Coin, id: 995, amount: 2256240, owner: Hellotittie	
[4/22/23 11:34AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hellotittie	
[4/22/23 11:35AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Hellotittie	
[4/22/23 11:35AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Hellotittie	
[4/22/23 11:58AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Hellotittie	
[4/22/23 11:58AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hellotittie	
[4/22/23 11:59AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Hellotittie	
[4/22/23 11:59AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hellotittie	
