[4/16/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:32PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Kariko17	
[4/16/23 02:32PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Kariko17	
[4/16/23 02:32PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:32PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:35PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 02:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 02:37PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Kariko17	
[4/16/23 02:39PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kariko17	
[4/16/23 02:39PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kariko17	
[4/16/23 02:39PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 02:39PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:39PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:39PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 02:40PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 02:40PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 02:40PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:40PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kariko17	
[4/16/23 02:40PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kariko17	
[4/16/23 02:41PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kariko17	
[4/16/23 02:41PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 02:41PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 02:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 02:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Kariko17	
[4/16/23 02:53PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Kariko17	
[4/16/23 02:53PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:54PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 02:55PM] Player picked up item: Coin, id: 995, amount: 600, owner: Kariko17	
[4/16/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kariko17	
[4/16/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 02:55PM] Player picked up item: Coin, id: 995, amount: 600, owner: Kariko17	
[4/16/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:55PM] Player picked up item: Coin, id: 995, amount: 600, owner: Kariko17	
[4/16/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:55PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kariko17	
[4/16/23 02:56PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Kariko17	
[4/16/23 02:56PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kariko17	
[4/16/23 02:56PM] Player picked up item: Coin, id: 995, amount: 600, owner: Kariko17	
[4/16/23 02:56PM] Player picked up item: Coin, id: 995, amount: 600, owner: Kariko17	
[4/16/23 02:56PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Kariko17	
[4/16/23 02:56PM] Player picked up item: Coin, id: 995, amount: 600, owner: Kariko17	
[4/16/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:56PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Kariko17	
[4/16/23 02:56PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kariko17	
[4/16/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 02:59PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Kariko17	
[4/16/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:00PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 03:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:01PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kariko17	
[4/16/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kariko17	
[4/16/23 03:01PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 03:01PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:01PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:01PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 03:01PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:01PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:01PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:03PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:03PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:03PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:04PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 03:04PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 03:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kariko17	
[4/16/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:04PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kariko17	
[4/16/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:23PM] Player picked up item: Coin, id: 995, amount: 900, owner: Kariko17	
[4/16/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 03:29PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 03:29PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kariko17	
[4/16/23 03:29PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 03:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:30PM] Player picked up item: Coin, id: 995, amount: 600, owner: Kariko17	
[4/16/23 03:30PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 03:30PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 03:30PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 03:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:32PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kariko17	
[4/16/23 03:32PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kariko17	
[4/16/23 03:32PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Kariko17	
[4/16/23 03:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:32PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:32PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 03:33PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 03:33PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 03:33PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 03:34PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kariko17	
[4/16/23 03:34PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 03:34PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:35PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 03:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:38PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kariko17	
[4/16/23 03:39PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kariko17	
[4/16/23 03:39PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Kariko17	
[4/16/23 03:39PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Kariko17	
[4/16/23 03:39PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:40PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:44PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:44PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:45PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 03:48PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:50PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kariko17	
[4/16/23 03:50PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kariko17	
[4/16/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/16/23 03:53PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kariko17	
[4/16/23 03:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:53PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kariko17	
[4/16/23 03:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:54PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Kariko17	
[4/16/23 03:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:58PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Kariko17	
[4/16/23 03:58PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Kariko17	
[4/16/23 03:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 03:58PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kariko17	
[4/16/23 03:59PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 03:59PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 03:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 03:59PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 03:59PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 04:00PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 04:00PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kariko17	
[4/16/23 04:00PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 04:00PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kariko17	
[4/16/23 04:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 04:01PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kariko17	
[4/16/23 04:01PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kariko17	
[4/16/23 04:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 04:01PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 04:02PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kariko17	
[4/16/23 04:02PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kariko17	
[4/16/23 04:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kariko17	
[4/16/23 04:03PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kariko17	
[4/16/23 04:03PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kariko17	
[4/16/23 04:03PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kariko17	
[4/17/23 02:10PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Kariko17	
[4/17/23 02:10PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Kariko17	
[4/17/23 02:22PM] Player picked up item: Smoo, id: 1005, amount: 1, owner: Kariko17	
[4/19/23 10:20AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Kariko17	
