[4/19/23 07:06AM] Player picked up item: Coin, id: 995, amount: 100, owner: Richardpnt	
[4/25/23 10:03PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/25/23 10:03PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/25/23 10:03PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/25/23 10:03PM] Player picked up item: Mystic helm, id: 23021, amount: 1, owner: Richardpnt	
[4/25/23 10:03PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/25/23 10:03PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Richardpnt	
[4/25/23 10:04PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/25/23 10:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/25/23 10:04PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/25/23 10:04PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/25/23 10:05PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/25/23 10:05PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/25/23 10:05PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Richardpnt	
[4/25/23 10:05PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/25/23 10:06PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/25/23 10:06PM] Player picked up item: Patience body, id: 23035, amount: 1, owner: Richardpnt	
[4/25/23 10:06PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/25/23 10:06PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/25/23 10:07PM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/25/23 10:07PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Richardpnt	
[4/25/23 10:07PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/25/23 10:07PM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/25/23 10:09PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/25/23 10:09PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:09PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/25/23 10:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/25/23 10:09PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/25/23 10:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/25/23 10:10PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/25/23 10:10PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/25/23 10:10PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/25/23 10:10PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:10PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/25/23 10:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/25/23 10:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/25/23 10:11PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/25/23 10:11PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/25/23 10:11PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:11PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:13PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:13PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/25/23 10:13PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/25/23 10:13PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:13PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Richardpnt	
[4/25/23 10:13PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/25/23 10:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/25/23 10:14PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:14PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:14PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:14PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:15PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/25/23 10:15PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Richardpnt	
[4/25/23 10:16PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:16PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Richardpnt	
[4/25/23 10:16PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:16PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:16PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/25/23 10:16PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/25/23 10:16PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:16PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/25/23 10:27PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/25/23 10:27PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/25/23 10:27PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/25/23 10:27PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Richardpnt	
[4/25/23 10:27PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/25/23 10:27PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/25/23 10:27PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Richardpnt	
